episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
171,1156,22400.08351173922,40,23,1,98,3677.999999999998,5.113983309586811,90.39283533482597,0,0.25951557093425603,1.394260126195807,2.8394056584571543,0
172,1526,34669.68833484094,40,30,2,96,1120.0000000000002,2.418086500655308,95.64220183486238,0,0.10484927916120577,0.6880733944954129,1.146788990825688,0
173,1198,18791.277694896206,40,26,3,94,3156.0,7.005723825423325,89.85213450989745,0,0.8764607679465776,0.7393274505127595,1.52635344621989,0
174,952,18559.44134762129,40,16,0,100,4915.569274866517,5.807948179271709,88.15213585434172,0,0.10504201680672266,2.2190126050420167,3.7158613445378155,0
175,966,14315.591081541652,40,21,3,94,4632.0,8.701100577530784,85.68704369619702,0,1.0515418982238205,1.6944535251171409,2.865860302931241,0
176,987,19320.471235931876,40,19,0,100,3282.000000000001,5.220244126019203,90.28803010565927,0,0.47281323877068554,1.7947604573744391,2.224152072176388,0
177,1090,17857.691264019784,40,28,2,96,3529.999999999999,7.484709480122325,86.21559633027525,0,1.7813455657492356,1.6972477064220182,2.8211009174311927,0
178,1441,29451.6087614929,40,29,2,96,1574.0000000000005,3.1417576178159106,94.29058103589679,0,0.6750362753138603,0.7444325279162198,1.1481925430572204,0
179,1041,21180.290692806568,40,22,0,100,3669.2659705827377,7.167253709040453,88.50997972035435,0,0.6937773508378696,1.0940335147827944,2.5349557049845237,0
180,1038,18493.180858873628,40,23,1,98,4265.493706466968,7.622123994106314,85.92315538932336,0,0.4363595149042276,1.9437832936642865,4.074577808001814,0
181,1162,20307.651349680247,40,25,2,96,2329.9999999999973,4.6758462421113025,92.21457257601838,0,0.4991394148020655,1.1015490533562824,1.5088927137119912,0
182,1183,25550.095684763623,40,24,0,100,2966.0000000000045,4.279374471682164,90.71217244294166,0,0.2800084530853762,1.4528740490278953,3.27557058326289,0
183,1264,22935.392392168174,40,31,2,96,2125.9999999999986,5.0193389592123765,93.09950773558369,0,0.29887482419127986,0.6768635724331927,0.9054149085794656,0
184,1327,29969.162322396616,40,27,0,100,2623.999999999996,3.9997681293838037,91.73960929801171,0,0.40577357834328437,1.6810619674221785,2.173787026839024,0
185,1175,25345.796360776396,40,22,1,98,2751.9999999999936,4.486997635933806,92.5390070921986,0,0.13711583924349885,0.9550827423167848,1.8817966903073287,0
186,1086,22283.475005565866,40,17,0,100,4306.0,5.272639923132356,91.09216110176956,0,0.09608455440787891,1.1249899911922494,2.4141244294979582,0
187,1204,22126.519878431627,40,24,2,96,3658.0000000000045,5.834717607973422,88.46034053156144,0,0.617732558139535,2.045265780730897,3.0419435215946846,0
188,1244,22922.536601742348,40,28,2,96,2342.000000000001,3.992497320471597,92.80546623794211,0,0.45551982851018225,0.897642015005359,1.8488745980707397,0
189,1060,21687.92848122154,40,17,0,100,4133.999999999997,3.666940114848236,91.39458572600492,0,0.09433962264150945,1.5463494667760462,3.2977850697292865,0
190,1331,21195.4595558387,40,30,5,90,3219.999999999995,8.722764838467318,85.21412471825695,0,0.33809166040570987,2.689706987227648,3.0353117956423743,0
191,1011,17520.047261424388,40,20,1,98,4589.999999999994,6.9188921859545,89.62908011869435,0,0.15331355093966365,0.9891196834817012,2.309594460929773,0
192,1101,18034.255735518105,40,25,2,96,2843.999999999998,6.242809567060249,90.39660914320314,0,0.47229791099000906,0.9930366333636088,1.8952467453829855,0
193,1050,21256.37611747407,40,22,0,100,3085.999999999997,5.365079365079365,90.87830687830687,0,0.380952380952381,0.9576719576719578,2.4179894179894186,0
194,1058,19613.87112506292,40,20,1,98,4285.999999999996,5.765595463137997,90.43005671077506,0,0.09451795841209834,1.209829867674858,2.5,0
195,1107,20911.228409229403,40,24,1,98,2431.999999999996,4.623983739837398,92.34981933152663,0,0.09033423667570008,0.7847786811201446,2.1510840108401084,0
196,1165,22768.094043537065,40,21,1,98,3001.999999999999,5.077930878698893,92.32889089676979,0,0.1039078382651909,0.8899932234018523,1.5992771628642422,0
197,971,18263.50904878615,40,19,0,100,4987.881235071924,8.964739345789809,86.73434358295327,0,0.7503310283948802,1.0298661174047374,2.520719925457309,0
198,1088,17875.64190876761,40,29,3,94,2955.9999999999995,7.210895721925134,85.96256684491978,0,2.0387700534759357,1.6878342245989304,3.0999331550802136,0
199,1123,23821.41593992471,40,21,1,98,3826.000000000001,6.819140460233397,89.82518629610534,0,0.35150208557904106,1.2091671743919012,1.795003983690303,0
