episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD,state HOLD - JOYSTICK,state HOLD - NO JOYSTICK,state HOLD - BC,simulation,formation,ratio friend:enemy
131,987,16802.815681731136,40,30,1,98,8560.268035510822,11.7629179331307,0.1722391084093212,0,3.4650455927051667,1.2360688956433636,0.4761904761904762,0,0,0,82.88753799392097,behavior_clone_32768,True,1:1
132,715,10369.246536595076,40,17,0,100,13438.407001529617,10.440863484341746,0.0,0,0.2189115232593492,0.8817269686834905,0.9668592277287932,0,0,0,87.49163879598662,behavior_clone_32768,True,1:1
133,846,14228.456608790892,40,31,0,100,6570.179016556194,3.821907013396376,0.0788022064617809,0,0.7880220646178093,1.182033096926714,0.0919359075387444,0,0,0,94.03729971105858,behavior_clone_32768,True,1:1
134,783,12331.06899472372,40,29,0,100,7839.0371956195595,2.380123069778242,0.0,0,0.1277139208173691,0.9288285150354116,0.1509346336932543,0,0,0,96.41239986067572,behavior_clone_32768,True,1:1
135,720,10349.33518132074,40,21,0,100,11594.189097567907,12.478070175438596,0.0,0,0.4312865497076022,0.7821637426900585,0.6359649122807018,0,0,0,85.67251461988305,behavior_clone_32768,True,1:1
136,727,10307.222615977367,40,25,0,100,8973.889601790504,15.249885373681796,0.1650618982118294,0,0.907840440165062,1.5497478220999543,0.8253094910591472,0,0,0,81.30215497478221,behavior_clone_32768,True,1:1
137,734,10570.68153525361,40,24,0,100,12732.701927279895,14.381811989100816,0.0425749318801089,0,0.6130790190735692,1.098433242506812,1.4901226158038146,0,0,0,82.37397820163486,behavior_clone_32768,True,1:1
138,723,10224.060407445531,40,27,0,98,8971.344939266533,14.288754122779018,0.0851154378125332,0,1.042664113203532,1.3724864347270986,1.298010426641132,0,0,0,81.9129694648367,behavior_clone_32768,True,1:1
139,724,10460.92729239826,40,26,0,100,10206.058836665143,9.698105761641676,0.0591949486977111,0,0.1677190213101815,1.5193370165745856,2.0816890292028414,0,0,0,86.473954222573,behavior_clone_32768,True,1:1
140,892,13540.05489879799,40,28,2,96,8791.950650388051,12.19170403587444,0.0373692077727952,0,1.9151718983557555,0.9155455904334828,0.1775037369207772,0,0,0,84.76270553064276,behavior_clone_32768,True,1:1
141,744,11080.02065809786,40,25,0,100,10813.578645911119,6.765232974910394,0.0,0,1.1290322580645156,1.3440860215053765,0.8781362007168458,0,0,0,89.88351254480285,behavior_clone_32768,True,1:1
142,734,10630.816775567297,40,25,0,100,8970.963889034352,15.658492279745683,0.0,0,1.716621253405994,2.23433242506812,0.6539509536784741,0,0,0,79.73660308810173,behavior_clone_32768,True,1:1
143,729,10546.397062568623,40,22,0,100,11248.114612737196,18.442310623380585,0.0,0,0.5105928974241732,1.63846974546563,1.066910531931108,0,0,0,78.3417162017985,behavior_clone_32768,True,1:1
144,749,8974.554134590562,40,29,1,96,7989.149707555381,9.090909090909092,0.0,0,0.1335113484646194,2.500303434882874,0.8253428814176478,0,0,0,87.44993324432578,behavior_clone_32768,True,1:1
145,732,10487.036514006302,40,25,0,98,11468.194803888402,16.81238615664845,0.0,0,2.413479052823316,1.1930783242258651,0.3005464480874317,0,0,0,79.28051001821494,behavior_clone_32768,True,1:1
146,728,8368.004181599554,40,24,1,98,10969.156797337268,15.72802197802198,0.0,0,0.3691620879120879,0.7554945054945055,0.5666208791208791,0,0,0,82.58070054945054,behavior_clone_32768,True,1:1
147,941,16699.292905337097,40,36,0,100,3910.8557313877586,17.986184909670566,10.361317747077576,0,4.03825717321998,4.596174282678002,4.011689691817216,0,0,0,59.00637619553666,behavior_clone_32768,True,1:1
148,713,10113.716925332794,40,24,0,100,10972.660023144672,11.79873772791024,0.0,0,0.1402524544179523,1.402524544179523,0.9992987377279102,0,0,0,85.65918653576438,behavior_clone_32768,True,1:1
149,904,16411.476053929062,40,29,0,98,8949.912678938923,9.221641190667738,0.0402252614641995,0,3.670555108608205,1.6090104585679803,1.2872083668543846,0,0,0,84.1713596138375,behavior_clone_32768,True,1:1
150,802,12750.697588687332,40,29,0,100,8290.06159325637,9.464973928814327,0.0,0,4.160054409430968,1.5416005440943097,0.7821355701654954,0,0,0,84.05123554749491,behavior_clone_32768,True,1:1
151,819,13209.481960682928,40,31,0,100,6391.295071383122,10.948310948310947,0.1628001628001628,0,2.0621353954687294,1.6280016280016278,0.0,0,0,0,85.19875186541853,behavior_clone_32768,True,1:1
152,839,14052.790915861226,40,32,0,98,6680.028539622261,3.098927294398093,0.0297973778307508,0,1.5345649582836711,1.102502979737783,0.0,0,0,0,94.23420738974971,behavior_clone_32768,True,1:1
153,822,13296.398744745804,40,32,0,100,6160.744945966102,12.758515815085158,0.5778588807785888,0,5.778588807785889,2.281021897810219,2.204987834549878,0,0,0,76.39902676399028,behavior_clone_32768,True,1:1
154,729,10170.637374617894,40,27,0,100,10047.273241611785,19.805845731771655,0.1371742112482853,0,1.582779360557138,1.846575920649995,1.3717421124828533,0,0,0,75.25588266329007,behavior_clone_32768,True,1:1
155,771,11994.384283256875,40,29,0,100,8127.9964789945225,5.353142318122862,0.0,0,1.8394057304563145,1.3795542978422357,0.8017922414809574,0,0,0,90.62610541209764,behavior_clone_32768,True,1:1
156,919,14459.441402373895,40,35,1,98,4324.181741486718,12.709466811751904,5.397170837867247,0,4.831338411316649,2.50272034820457,0.7399347116430903,0,0,0,73.81936887921654,behavior_clone_32768,True,1:1
157,729,8550.461432798991,40,18,1,98,15660.792413406334,16.978426237685497,0.0,0,0.5549320364135177,1.01010101010101,0.6858710562414265,0,0,0,80.77066965955856,behavior_clone_32768,True,1:1
158,872,13025.814365156002,40,27,1,98,9550.07478552,12.835215243472122,0.0793930839802399,0,1.0497529992942838,2.011291460832745,0.3087508821453775,0,0,0,83.71559633027525,behavior_clone_32768,True,1:1
159,730,8591.687351087068,40,20,1,98,12362.298911138041,11.39041095890411,0.0,0,0.7397260273972606,1.4863013698630136,1.171232876712329,0,0,0,85.2123287671233,behavior_clone_32768,True,1:1
160,799,12706.905187389944,40,29,0,100,8972.739044340877,12.299465240641712,0.0,0,4.141540562066219,1.3425873250654226,0.4323586301058141,0,0,0,81.78404824212083,behavior_clone_32768,True,1:1
161,1025,18402.2595745794,40,30,1,98,6492.766564560482,3.687804878048781,0.0,0,0.653658536585366,0.6536585365853659,0.0878048780487804,0,0,0,94.91707317073173,behavior_clone_32768,True,1:1
162,723,10425.24991824523,40,23,0,98,10354.816146933417,14.978439508583516,0.0,0,1.2122691400211538,0.8298755186721991,0.7891953461882678,0,0,0,82.19022048653486,behavior_clone_32768,True,1:1
163,815,11298.816147852564,40,27,1,98,8719.672348584263,5.285512033978291,0.0,0,0.1321378008494573,1.425200566304861,0.4436054742803209,0,0,0,92.71354412458706,behavior_clone_32768,True,1:1
164,719,10206.92149044069,40,26,0,100,8296.26579565462,10.331810053645938,0.0,0,0.2284919531094774,1.510033777071329,1.1424597655473872,0,0,0,86.78720445062588,behavior_clone_32768,True,1:1
165,813,13371.817080960873,40,29,0,100,7352.723348701742,1.912110030191211,0.0,0,0.1230012300123001,2.0351112602035117,1.4201051101420104,0,0,0,94.50967236945095,behavior_clone_32768,True,1:1
166,724,10198.071059852731,40,28,0,98,8985.094890539252,12.569060773480668,0.0,0,2.7048802946593,1.3121546961325967,0.9323204419889504,0,0,0,82.48158379373848,behavior_clone_32768,True,1:1
167,787,12385.997277611554,40,27,0,100,8975.332674679805,9.608053953670218,0.0,0,2.9713615482357545,0.7917114651549213,0.2541296060991105,0,0,0,86.37474342684,behavior_clone_32768,True,1:1
168,716,10252.762344912784,40,23,0,100,11724.203911137442,10.729543213933615,0.0,0,1.100887282287216,1.5280972724285249,1.3802168912257642,0,0,0,85.26125534012488,behavior_clone_32768,True,1:1
169,724,8336.932843744877,40,22,1,96,12662.755960838513,11.80171884591774,0.0,0,0.5524861878453038,1.5653775322283612,0.8977900552486189,0,0,0,85.18262737875996,behavior_clone_32768,True,1:1
170,785,12309.963850749264,40,28,0,100,8732.34860348956,8.726114649681529,0.0,0,1.9532908704883227,1.337579617834395,0.8598726114649682,0,0,0,87.12314225053079,behavior_clone_32768,True,1:1
171,728,10389.297548619625,40,25,0,98,10338.180924709135,13.250915750915748,0.1648351648351648,0,0.9157509157509156,0.8424908424908424,0.631868131868132,0,0,0,84.1941391941392,behavior_clone_32768,True,1:1
172,909,15922.52513661232,40,35,1,96,4282.505009284652,8.294829482948295,1.078107810781078,0,3.3223322332233223,1.298129812981298,0.066006600660066,0,0,0,85.94059405940594,behavior_clone_32768,True,1:1
173,716,10220.711555525922,40,24,0,100,9003.31480725087,12.185754189944134,0.0,0,0.244413407821229,1.6759776536312847,1.1958798882681565,0,0,0,84.6979748603352,behavior_clone_32768,True,1:1
174,758,9115.56296967946,40,27,1,98,9748.413388318137,15.070022325959004,0.1014816318246397,0,1.806373046478588,1.1061497868885732,0.3551857113862391,0,0,0,81.56078749746295,behavior_clone_32768,True,1:1
175,715,10188.21663089604,40,22,0,98,11521.790514461072,15.22144522144522,0.0,0,0.5283605283605282,1.7327117327117327,1.5306915306915307,0,0,0,80.98679098679101,behavior_clone_32768,True,1:1
176,723,10368.486028808924,40,24,0,100,9673.678881327156,13.182918395574,0.0345781466113416,0,0.1815352697095435,1.2793914246196405,0.7866528354080221,0,0,0,84.53492392807746,behavior_clone_32768,True,1:1
177,724,10332.634503072792,40,24,0,100,10537.692670522043,15.754488950276244,0.0345303867403314,0,0.2503453038674033,1.3294198895027622,1.4157458563535912,0,0,0,81.21546961325967,behavior_clone_32768,True,1:1
178,763,11761.32648668145,40,24,0,100,10852.088138238327,10.042595019659242,0.0,0,1.3433813892529491,1.474442988204456,1.2368938401048493,0,0,0,85.9026867627785,behavior_clone_32768,True,1:1
179,746,8975.937972805254,40,28,1,98,8997.78576762344,11.20420017873101,0.0,0,1.150580875781948,0.6702412868632708,0.1117068811438784,0,0,0,86.8632707774799,behavior_clone_32768,True,1:1
180,780,12228.140440948617,40,24,0,98,11379.878662606005,13.966346153846157,0.0,0,1.426282051282051,0.905448717948718,0.5608974358974359,0,0,0,83.14102564102564,behavior_clone_32768,True,1:1
181,709,9876.318689289454,40,23,0,98,11311.876204604645,13.639757736663071,0.0,0,0.5392848253546836,1.5846677175806854,2.2069194391437814,0,0,0,82.02937028125778,behavior_clone_32768,True,1:1
182,728,10578.78097477953,40,27,0,98,10089.123669071092,6.741335587489434,0.0,0,1.0249366018596786,0.8453085376162299,0.412087912087912,0,0,0,90.97633136094674,behavior_clone_32768,True,1:1
183,725,10386.475016508224,40,25,0,98,10446.284684740216,12.229885057471266,0.0,0,1.5816091954022986,1.839080459770115,1.4252873563218391,0,0,0,82.92413793103447,behavior_clone_32768,True,1:1
184,801,12722.567947223326,40,27,1,96,10016.707883275902,12.993373667530973,0.0,0,2.1127436857773936,0.6626332469029099,0.3841352155958898,0,0,0,83.84711418419285,behavior_clone_32768,True,1:1
185,820,13624.7213602651,40,29,0,100,7591.256287938144,1.507760532150776,0.0,0,0.121951219512195,1.9290465631929048,0.8314855875831486,0,0,0,95.60975609756098,behavior_clone_32768,True,1:1
186,730,10310.726758148874,40,25,0,98,10563.196472585389,17.954337899543376,0.0365296803652968,0,2.255707762557077,1.4246575342465757,1.1324200913242009,0,0,0,77.19634703196346,behavior_clone_32768,True,1:1
187,730,10458.4905603329,40,25,0,100,10987.11723620632,17.251141552511417,0.0,0,1.2420091324200913,1.479452054794521,0.4840182648401826,0,0,0,79.5433789954338,behavior_clone_32768,True,1:1
188,982,16647.178919013502,40,28,1,98,12694.50656827889,17.498302783435168,0.3224711473183978,0,5.040733197556008,1.5274949083503055,0.8655804480651732,0,0,0,74.74541751527495,behavior_clone_32768,True,1:1
189,721,10250.79642053379,40,23,0,98,11505.22266504623,14.269397079220036,0.0,0,0.6771640695112996,1.941747572815534,1.6154034429305704,0,0,0,81.49628783552255,behavior_clone_32768,True,1:1
190,898,15963.175779369274,40,29,1,96,9558.805135530678,13.53512856853614,0.354322737396234,0,3.77606802996558,1.7412431666329216,0.1720996153067422,0,0,0,80.42113788216238,behavior_clone_32768,True,1:1
191,718,10111.078084966675,40,27,0,100,8782.218195823389,11.677737304478253,0.0,0,1.274908935076066,0.7285193914720377,0.5999571459181486,0,0,0,85.7188772230555,behavior_clone_32768,True,1:1
192,793,12766.55479128418,40,26,0,100,9375.597644207623,8.872275265717887,0.0,0,1.522248243559719,1.1079084849576653,0.4053323725454872,0,0,0,88.09223563321925,behavior_clone_32768,True,1:1
193,724,10160.190236666334,40,30,0,98,7765.06135964823,10.566298342541437,0.1795580110497237,0,0.8563535911602209,1.6574585635359118,0.3038674033149171,0,0,0,86.4364640883978,behavior_clone_32768,True,1:1
194,727,10445.158916831331,40,22,0,98,11045.287302948216,17.362066330429464,0.0305670181873758,0,0.6342656273880479,1.2226807274950329,1.0774873911049978,0,0,0,79.6729329053951,behavior_clone_32768,True,1:1
195,797,12868.706834457353,40,26,0,100,11207.90536180261,8.720200752823088,0.0,0,2.222620541315649,1.944792973651192,1.3622512995160423,0,0,0,85.75013443269403,behavior_clone_32768,True,1:1
196,717,10401.743415622326,40,20,0,100,12522.722602709327,11.952580195258022,0.0,0,0.4881450488145049,1.3807531380753135,1.4923291492329152,0,0,0,84.68619246861924,behavior_clone_32768,True,1:1
197,730,10629.014992850029,40,25,0,98,11685.766429360274,11.050228310502284,0.0,0,0.8219178082191781,1.497716894977169,0.858447488584475,0,0,0,85.77168949771689,behavior_clone_32768,True,1:1
198,728,10155.474103855877,40,29,0,100,7376.68417357526,16.27122877122877,0.412087912087912,0,0.949050949050949,2.3351648351648358,1.2362637362637363,0,0,0,78.79620379620378,behavior_clone_32768,True,1:1
199,802,10443.59830079658,40,30,1,96,6939.150049226816,13.591022443890274,0.1870324189526184,0,2.169576059850374,1.4837905236907731,0.5236907730673317,0,0,0,82.04488778054862,behavior_clone_32768,True,1:1
